trials,multiplications,threads,time
60,90,16,3601294
60,100,1,14303634
60,100,2,7919239
60,100,4,5704803
60,100,8,4375454
60,100,16,3904191
70,10,1,2806084
70,10,2,2351123
70,10,4,2168671
70,10,8,2086678
70,10,16,3304758
70,20,1,4383248
70,20,2,3090818
70,20,4,2387641
70,20,8,2327789
70,20,16,2485815
70,30,1,6300779
70,30,2,3687515
70,30,4,2825961
70,30,8,2685399
70,30,16,2843996
70,40,1,7097290
70,40,2,4487002
70,40,4,3092391
70,40,8,3187999
70,40,16,2842022
70,50,1,8677559
70,50,2,5146677
70,50,4,3453817
70,50,8,3385229
70,50,16,3122317
70,60,1,10116864
70,60,2,5791946
70,60,4,3843237
70,60,8,3927825
70,60,16,3468495
70,70,1,11661087
70,70,2,7638985
70,70,4,5274196
70,70,8,4154760
70,70,16,3627002
70,80,1,13386868
70,80,2,7293467
70,80,4,4558997
70,80,8,4168055
70,80,16,4113483
70,90,1,14299216
70,90,2,8229149
70,90,4,4844071
70,90,8,4803655
70,90,16,4893654
70,100,1,16009379
70,100,2,9408688
70,100,4,5236686
70,100,8,5060886
70,100,16,4594954
80,10,1,3288869
80,10,2,2421294
80,10,4,2157430
80,10,8,2215408
80,10,16,2271023
80,20,1,4844622
80,20,2,3368839
80,20,4,2556838
80,20,8,2540547
80,20,16,2536249
80,30,1,6424871
80,30,2,4130184
80,30,4,2900662
80,30,8,2843464
80,30,16,3034483
80,40,1,8288000
80,40,2,4775823
80,40,4,3333793
80,40,8,3413502
80,40,16,3071982
80,50,1,9738736
80,50,2,5975539
80,50,4,3816025
80,50,8,3843287
80,50,16,3469136
80,60,1,11372787
80,60,2,8018194
80,60,4,4252243
80,60,8,4240721
80,60,16,4257121
80,70,1,13221448
80,70,2,7259334
80,70,4,5089200
80,70,8,4573193
80,70,16,4427581
80,80,1,14786289
80,80,2,8395581
80,80,4,5695776
80,80,8,5089701
80,80,16,4418043
80,90,1,16319810
80,90,2,8995605
80,90,4,5633319
80,90,8,5549762
80,90,16,5034588
80,100,1,18184402
80,100,2,10041774
80,100,4,7520252
80,100,8,7547543
80,100,16,5519376
90,10,1,3415556
90,10,2,2498528
90,10,4,2258499
90,10,8,2238622
90,10,16,2351373
90,20,1,5302679
90,20,2,3551370
90,20,4,2510801
90,20,8,2593427
90,20,16,2712740
90,30,1,7063147
90,30,2,4412232
90,30,4,3041114
90,30,8,3159416
90,30,16,2811054
90,40,1,8919182
90,40,2,5293182
90,40,4,3619347
90,40,8,3644414
90,40,16,3190624
90,50,1,10841532
90,50,2,6412508
90,50,4,4017693
90,50,8,4160330
90,50,16,3485357
90,60,1,12696906
90,60,2,7394827
90,60,4,4604212
90,60,8,4490319
90,60,16,4000711
90,70,1,14494472
90,70,2,8237325
90,70,4,4974565
90,70,8,4859279
90,70,16,5554601
90,80,1,16578905
90,80,2,10119269
90,80,4,6831302
90,80,8,5661632
90,80,16,4697586
90,90,1,18269551
90,90,2,10197796
90,90,4,5861637
90,90,8,5686288
90,90,16,5124847
90,100,1,20218140
90,100,2,10887748
90,100,4,7160849
90,100,8,6331816
90,100,16,5420931
100,10,1,3653551
100,10,2,2540347
100,10,4,2287063
100,10,8,2426244
100,10,16,2407689
100,20,1,5562405
100,20,2,3635418
100,20,4,2958591
100,20,8,2784715
100,20,16,2684818
100,30,1,7685562
100,30,2,4708427
100,30,4,3300741
100,30,8,3202066
100,30,16,3086510
100,40,1,9656001
100,40,2,5765988
100,40,4,3690010
100,40,8,3646849
100,40,16,3387594
100,50,1,11767255
100,50,2,6876947
100,50,4,4474349
100,50,8,4235371
100,50,16,3995722
100,60,1,14133325
100,60,2,7812630
100,60,4,5580229
100,60,8,4677849
100,60,16,4537637
100,70,1,15690130
100,70,2,9139745
100,70,4,5571152
100,70,8,5357873
100,70,16,4525945
100,80,1,17925016
100,80,2,10748537
100,80,4,7267569
100,80,8,5798769
100,80,16,4866262
100,90,1,19695311
100,90,2,10958049
100,90,4,7104984
100,90,8,6080486
100,90,16,5246024
100,100,1,22042465
100,100,2,11731649
100,100,4,9572475
100,100,8,6431663
100,100,16,5697068
100,100,1,21942930
100,100,2,12291837
100,100,4,7065731
100,100,8,6574842
100,100,16,5689304
100,200,1,42895475
100,200,2,22345073
100,200,4,17355720
100,200,8,11478184
100,200,16,10854926
100,300,1,62753811
100,300,2,35943547
100,300,4,19458187
100,300,8,17809088
100,300,16,13041982
100,400,1,82671818
100,400,2,45328310
100,400,4,24485841
100,400,8,22029471
100,400,16,17896131
100,500,1,105670374
100,500,2,56245373
100,500,4,28609533
100,500,8,26454307
100,500,16,23922276
100,600,1,123503418
100,600,2,66409817
100,600,4,35347660
100,600,8,32831389
100,600,16,39287128
100,700,1,145473778
100,700,2,76732847
100,700,4,41346063
100,700,8,35886139
100,700,16,29764656
100,800,1,172337723
100,800,2,92204037
100,800,4,56576333
100,800,8,42231381
100,800,16,36301818
100,900,1,187847877
100,900,2,104897007
100,900,4,51767217
100,900,8,46086019
100,900,16,42132616
100,1000,1,217878511
100,1000,2,111926069
100,1000,4,56196251
100,1000,8,51524312
100,1000,16,42250627
200,100,1,43593322
200,100,2,24470563
200,100,4,12410309
200,100,8,12609362
200,100,16,10649321
200,200,1,84881507
200,200,2,47107753
200,200,4,24702287
200,200,8,22287344
200,200,16,21510530
200,300,1,126360838
200,300,2,80594258
200,300,4,34636950
200,300,8,32469892
200,300,16,27057947
200,400,1,169415912
200,400,2,91220056
200,400,4,51665768
200,400,8,43494947
200,400,16,40166064
200,500,1,209437425
200,500,2,109486130
200,500,4,86712284
200,500,8,53241959
200,500,16,44539804
200,600,1,253050122
200,600,2,130149814
200,600,4,77300601
200,600,8,63443582
200,600,16,55280726
200,700,1,286465164
200,700,2,148767557
200,700,4,83899497
200,700,8,75014740
200,700,16,62015228
200,800,1,327305741
200,800,2,165481575
200,800,4,106689443
200,800,8,83471115
200,800,16,66285073
200,900,1,381812689
200,900,2,190981175
200,900,4,108964042
200,900,8,94372388
200,900,16,74008486
200,1000,1,418490790
200,1000,2,217784956
200,1000,4,119095073
200,1000,8,102779922
200,1000,16,82489367
300,100,1,65942161
300,100,2,34988288
300,100,4,33307089
300,100,8,17562356
300,100,16,13643829
300,200,1,129972351
300,200,2,74011110
300,200,4,37309314
300,200,8,33022146
300,200,16,26799323
300,300,1,183428943
300,300,2,105443109
300,300,4,59843030
300,300,8,47675997
300,300,16,39560579
300,400,1,258511338
300,400,2,134319121
300,400,4,68515840
300,400,8,63028535
300,400,16,51935072
300,500,1,308069409
300,500,2,158607784
300,500,4,87051049
300,500,8,90300473
300,500,16,59763591
300,600,1,374544429
300,600,2,190783755
300,600,4,103034178
300,600,8,93478414
300,600,16,67704701
300,700,1,441390862
300,700,2,228552719
300,700,4,131576265
300,700,8,109912017
300,700,16,81152143
300,800,1,489694945
300,800,2,266249419
300,800,4,168023144
300,800,8,132928126
300,800,16,102411882
300,900,1,586402335
300,900,2,285767247
300,900,4,166444889
300,900,8,138232268
300,900,16,118815509
300,1000,1,635651037
300,1000,2,333372862
300,1000,4,205484844
300,1000,8,150958600
300,1000,16,123519177
400,100,1,88038939
400,100,2,45822345
400,100,4,26497298
400,100,8,23147475
400,100,16,19343993
400,200,1,169852299
400,200,2,96823308
400,200,4,46041726
400,200,8,43081332
400,200,16,36379403
400,300,1,255279286
400,300,2,130001346
400,300,4,89844790
400,300,8,64575101
400,300,16,58465872
400,400,1,330541210
400,400,2,182589901
400,400,4,123672684
400,400,8,84915728
400,400,16,69764553
400,500,1,438615604
400,500,2,256950843
400,500,4,156856329
400,500,8,106341351
400,500,16,99072699
400,600,1,496011419
400,600,2,261863109
400,600,4,131408619
400,600,8,125033792
400,600,16,104223913
400,700,1,573726632
400,700,2,303592463
400,700,4,183972937
400,700,8,134113337
400,700,16,121828004
400,800,1,676705682
400,800,2,336838598
400,800,4,195406134
400,800,8,164428180
400,800,16,132133988
400,900,1,751249170
400,900,2,377541648
400,900,4,197692919
400,900,8,155718337
400,900,16,147796631
400,1000,1,805180051
400,1000,2,416071305
400,1000,4,216022200
400,1000,8,171566677
400,1000,16,161494311
500,100,1,105753389
500,100,2,55501534
500,100,4,29956821
500,100,8,27986989
500,100,16,23589778
500,200,1,210561857
500,200,2,109031973
500,200,4,89889068
500,200,8,53764088
500,200,16,43873552
500,300,1,311321206
500,300,2,156443025
500,300,4,83735465
500,300,8,78221682
500,300,16,67798208
500,400,1,405467944
500,400,2,212761399
500,400,4,125995544
500,400,8,104349868
500,400,16,88202517
500,500,1,517405342
500,500,2,260768848
500,500,4,135368740
500,500,8,124435650
500,500,16,103503682
500,600,1,628001577
500,600,2,327047209
500,600,4,165978485
500,600,8,155255179
500,600,16,120074487
500,700,1,720973763
500,700,2,364950812
500,700,4,194578673
500,700,8,179452065
500,700,16,137084946
500,800,1,823381231
500,800,2,424932502
500,800,4,219590898
500,800,8,207203764
500,800,16,163739960
500,900,1,926191214
500,900,2,482304751
500,900,4,245499131
500,900,8,220766361
500,900,16,200062020
500,1000,1,1049188389
500,1000,2,525751783
500,1000,4,274866177
500,1000,8,256215885
500,1000,16,197716133
600,100,1,128948668
600,100,2,67669467
600,100,4,34381202
600,100,8,33286120
600,100,16,30383410
600,200,1,251801082
600,200,2,136858852
600,200,4,74668133
600,200,8,60000936
600,200,16,51233434
600,300,1,373017229
600,300,2,189501188
600,300,4,98769761
600,300,8,95176217
600,300,16,79877756
600,400,1,498451110
600,400,2,254305125
600,400,4,135047569
600,400,8,125047848
600,400,16,111791254
600,500,1,625540294
600,500,2,318212091
600,500,4,188691630
600,500,8,134026154
600,500,16,126654289
600,600,1,750022181
600,600,2,377706858
600,600,4,201528538
600,600,8,168488780
600,600,16,155007755
600,700,1,859568759
600,700,2,434963521
600,700,4,228315328
600,700,8,194697115
600,700,16,167604492
600,800,1,976284903
600,800,2,502976452
600,800,4,255981376
600,800,8,214107261
600,800,16,197306906
600,900,1,1099748091
600,900,2,562620709
600,900,4,298565942
600,900,8,272235678
600,900,16,218190283
600,1000,1,1228210858
600,1000,2,632705463
600,1000,4,337734968
600,1000,8,274345842
600,1000,16,236327814
700,100,1,146602934
700,100,2,84755547
700,100,4,40434257
700,100,8,37809598
700,100,16,33344310
700,200,1,291381408
700,200,2,148984948
700,200,4,79963106
700,200,8,73449960
700,200,16,61270475
700,300,1,438158999
700,300,2,223606554
700,300,4,113300202
700,300,8,101767179
700,300,16,91930134
700,400,1,576068040
700,400,2,294421496
700,400,4,182801362
700,400,8,145435967
700,400,16,118475300
700,500,1,726116371
700,500,2,394713299
700,500,4,193976544
700,500,8,163127652
700,500,16,138060555
700,600,1,860915563
700,600,2,440166481
700,600,4,231255268
700,600,8,205597914
700,600,16,162818943
700,700,1,1008678671
700,700,2,520374176
700,700,4,273987070
700,700,8,226153477
700,700,16,199595615
700,800,1,1154859193
700,800,2,588673183
700,800,4,299428920
700,800,8,265399807
700,800,16,222372651
700,900,1,1293820155
700,900,2,650398229
700,900,4,343790907
700,900,8,268331441
700,900,16,259909678
700,1000,1,1421580196
700,1000,2,742100035
700,1000,4,377045218
700,1000,8,286204566
700,1000,16,285479217
800,100,1,165014087
800,100,2,84731913
800,100,4,45465085
800,100,8,43383263
800,100,16,36920471
800,200,1,339065571
800,200,2,175343295
800,200,4,91538910
800,200,8,83928037
800,200,16,69179828
800,300,1,483187716
800,300,2,257584491
800,300,4,138903745
800,300,8,111577443
800,300,16,104593836
800,400,1,654794629
800,400,2,337316253
800,400,4,178975281
800,400,8,137809023
800,400,16,137523017
800,500,1,860282627
800,500,2,446757684
800,500,4,225893460
800,500,8,205611830
800,500,16,180181613
800,600,1,1012109872
800,600,2,511099034
800,600,4,271241975
800,600,8,241307236
800,600,16,201056724
800,700,1,1194383575
800,700,2,620431861
800,700,4,315161093
800,700,8,289724273
800,700,16,243751947
800,800,1,1313764468
800,800,2,750678696
800,800,4,387478392
800,800,8,293200355
800,800,16,258998452
800,900,1,1494680515
800,900,2,792066248
800,900,4,401640390
800,900,8,351036231
800,900,16,305224945
800,1000,1,1662502363
800,1000,2,842280857
800,1000,4,457732266
800,1000,8,352640779
800,1000,16,335942116
900,100,1,195705948
900,100,2,100718000
900,100,4,55125194
900,100,8,48754122
900,100,16,45676692
900,200,1,383271146
900,200,2,200997537
900,200,4,106957606
900,200,8,94169885
900,200,16,79960028
900,300,1,552140197
900,300,2,298787238
900,300,4,163348614
900,300,8,141244158
900,300,16,117445335
900,400,1,739654060
900,400,2,383776984
900,400,4,248737438
900,400,8,163273303
900,400,16,147679500
900,500,1,929323522
900,500,2,495477762
900,500,4,264353731
900,500,8,230332867
900,500,16,203745399
900,600,1,1133624792
900,600,2,585859746
900,600,4,358385387
900,600,8,278499889
900,600,16,224908990
900,700,1,1292031502
900,700,2,705445014
900,700,4,360681200
900,700,8,310210471
900,700,16,262716091
900,800,1,1523364825
900,800,2,761256403
900,800,4,424631909
900,800,8,339060481
900,800,16,309156847
900,900,1,1682876475
900,900,2,915655751
900,900,4,448989017
900,900,8,366531808
900,900,16,329714552
900,1000,1,1960771510
900,1000,2,960756534
900,1000,4,592991204
900,1000,8,433664841
900,1000,16,376405596
1000,100,1,209347550
1000,100,2,107342358
1000,100,4,60967646
1000,100,8,54912485
1000,100,16,43595251
1000,200,1,428562126
1000,200,2,225340790
1000,200,4,119371807
1000,200,8,101325098
1000,200,16,85328631
1000,300,1,628424655
1000,300,2,336163822
1000,300,4,167567732
1000,300,8,155826443
1000,300,16,125967120
1000,400,1,843200942
1000,400,2,445639678
1000,400,4,230047462
1000,400,8,207705982
1000,400,16,181222999
1000,500,1,1074922132
1000,500,2,555890378
1000,500,4,285067199
1000,500,8,246973431
1000,500,16,205197641
1000,600,1,1280127788
1000,600,2,666886493
1000,600,4,348105958
1000,600,8,304553737
1000,600,16,264555970
1000,700,1,1474664704
1000,700,2,776792207
1000,700,4,401628648
1000,700,8,347845659
1000,700,16,291676328
1000,800,1,1662132509
1000,800,2,864028695
1000,800,4,468490343
1000,800,8,376245647
1000,800,16,327663387
1000,900,1,1864851384
1000,900,2,999696228
1000,900,4,505074521
1000,900,8,397369985
1000,900,16,383433911
1000,1000,1,2106869085
1000,1000,2,1074321486
1000,1000,4,557722432
1000,1000,8,435221820
1000,1000,16,405784248
1000,1000,4,563620076
1000,1000,8,447653603
1000,1000,16,410608311
1000,2000,4,1153821892
1000,2000,8,988035600
1000,2000,16,764848638
1000,3000,4,1711299064
1000,3000,8,1321942941
1000,3000,16,1226132623
1000,4000,4,2302126143
1000,4000,8,1731946532
1000,4000,16,1560678632
1000,5000,4,2775206301
1000,5000,8,2193342549
1000,5000,16,1978599030
1000,6000,4,3413273007
1000,6000,8,2687031392
1000,6000,16,2442725780
1000,7000,4,3857191593
1000,7000,8,2967478748
1000,7000,16,2747359200
1000,8000,4,4462714291
1000,8000,8,3637688500
1000,8000,16,3155588009
1000,9000,4,5063189418
1000,9000,8,3848446426
1000,9000,16,3572100410
1000,10000,4,5603715966
1000,10000,8,4453121363
1000,10000,16,4032012007
2000,1000,4,1164087377
2000,1000,8,926523918
2000,1000,16,848070130
2000,2000,4,2302103561
2000,2000,8,1793118367
2000,2000,16,1627613962
2000,3000,4,3382141169
2000,3000,8,2564037759
2000,3000,16,2455449688
2000,4000,4,4505177792
2000,4000,8,3377996698
2000,4000,16,3323490035
2000,5000,4,5566016478
2000,5000,8,4770838007
2000,5000,16,4000009737
2000,6000,4,6710826835
2000,6000,8,5271603458
2000,6000,16,4747558565
2000,7000,4,7706759283
2000,7000,8,5999148939
2000,7000,16,5644514615
2000,8000,4,8947878120
2000,8000,8,6852207203
2000,8000,16,6363876652
2000,9000,4,9949273526
2000,9000,8,7948249003
2000,9000,16,7150913492
2000,10000,4,11367492834
2000,10000,8,8980942277
2000,10000,16,7867134062
3000,1000,4,1662305674
3000,1000,8,1279165319
3000,1000,16,1224109453
3000,2000,4,3352703734
3000,2000,8,2607016639
3000,2000,16,2420878789
3000,3000,4,5016344959
3000,3000,8,3960536925
3000,3000,16,3592075999
3000,4000,4,6760447254
3000,4000,8,5268114915
3000,4000,16,4755452766
3000,5000,4,8347753918
3000,5000,8,6348595774
3000,5000,16,5950755686
3000,6000,4,10093758030
3000,6000,8,8105041189
3000,6000,16,6976394227
3000,7000,4,11978483430
3000,7000,8,9231463491
3000,7000,16,8236700638
3000,8000,4,13195008831
3000,8000,8,10803118472
3000,8000,16,9629785894
3000,9000,4,15236999966
3000,9000,8,11782024680
3000,9000,16,10940738411
3000,10000,4,16854660233
3000,10000,8,12761618294
3000,10000,16,12027658955
4000,1000,4,2370598488
4000,1000,8,1922638682
4000,1000,16,1648160487
4000,2000,4,4558586003
4000,2000,8,3671896380
4000,2000,16,3223031239
4000,3000,4,6824624156
4000,3000,8,5397984754
4000,3000,16,4728814193
4000,4000,4,8952824234
4000,4000,8,7223103219
4000,4000,16,6407586698
4000,5000,4,11465381178
4000,5000,8,8653220171
4000,5000,16,7838843272
4000,6000,4,13637024912
4000,6000,8,10553659936
4000,6000,16,9770473091
4000,7000,4,15736070469
4000,7000,8,11906983266
4000,7000,16,11174573726
4000,8000,4,17787866691
4000,8000,8,14145436454
4000,8000,16,12647181711
4000,9000,4,20303624451
4000,9000,8,15574359193
4000,9000,16,14368403861
4000,10000,4,22356788640
4000,10000,8,17639038807
4000,10000,16,16485872426
5000,1000,4,2882544240
5000,1000,8,2135238178
5000,1000,16,2091963252
5000,2000,4,5630108303
5000,2000,8,4360706651
5000,2000,16,4006957182
5000,3000,4,8528814323
5000,3000,8,6477278275
5000,3000,16,6144443093
5000,4000,4,11473202939
5000,4000,8,8990431156
5000,4000,16,8058492643
5000,5000,4,14069953890
5000,5000,8,10990444485
5000,5000,16,9879503117
5000,6000,4,16609842205
5000,6000,8,12822104158
5000,6000,16,12055121425
5000,7000,4,20008323556
5000,7000,8,15119073881
5000,7000,16,13809544771
5000,8000,4,22381583583
5000,8000,8,17412569925
5000,8000,16,15709794018
5000,9000,4,25062535251
5000,9000,8,20388990532
5000,9000,16,18050269257
5000,10000,4,28536517762
5000,10000,8,21786229648
5000,10000,16,19342279985
6000,1000,4,3247751388
6000,1000,8,2505753923
6000,1000,16,2447829507
6000,2000,4,6773139515
6000,2000,8,5616052393
6000,2000,16,4870241865
6000,3000,4,10300011729
6000,3000,8,8346511948
6000,3000,16,7267792997
6000,4000,4,12903229929
6000,4000,8,9876713842
6000,4000,16,9441655208
6000,5000,4,16857819477
6000,5000,8,12717746066
6000,5000,16,11345173336
6000,6000,4,19242930035
6000,6000,8,14233722005
6000,6000,16,13615839586
6000,7000,4,22898891073
6000,7000,8,16668320001
6000,7000,16,15677500812
6000,8000,4,25314316074
6000,8000,8,18988270296
6000,8000,16,17539711929
6000,9000,4,28566032567
6000,9000,8,21616659975
6000,9000,16,19692316160
6000,10000,4,31293578397
6000,10000,8,23819428583
6000,10000,16,21687025229
7000,1000,4,3737867466
7000,1000,8,2845963987
7000,1000,16,2681544199
7000,2000,4,7421249157
7000,2000,8,5574522243
7000,2000,16,5084756878
7000,3000,4,10976700272
7000,3000,8,8419831926
7000,3000,16,7712627972
7000,4000,4,14682696620
7000,4000,8,11173729651
7000,4000,16,10239638140
7000,5000,4,18121027588
7000,5000,8,13927769531
7000,5000,16,12628283631
7000,6000,4,22228292368
7000,6000,8,16533503211
7000,6000,16,15040714244
7000,7000,4,25743515388
7000,7000,8,19418987447
7000,7000,16,17828156714
7000,8000,4,29310541364
7000,8000,8,22419779416
7000,8000,16,20185305748
