trials,multiplications,threads,time
613,1987,1,2409314569
1114,142,2,161390795
499,949,1,942583059
587,588,8,144262692
2427,483,2,1175117654
2351,1538,8,1387813952
228,2406,4,371633167
702,2245,4,807729005
1323,281,4,215663714
1425,1234,2,1741797259
2154,467,2,997629937
347,302,1,209326899
102,1363,8,62962060
135,2019,8,111677343
2483,159,8,164271870
1596,2178,2,3490130277
345,990,8,145555613
19,423,2,10962087
1198,1047,2,1259793346
794,643,2,514009677
1700,958,8,636752330
2067,802,2,1646720352
185,2051,1,755628023
640,1328,1,1692377217
486,871,2,429383088
2166,2319,8,1915271571
741,729,8,218343062
2125,2255,1,9502182207
1665,1709,2,2834265097
1984,536,2,1062661373
1966,1327,8,1005140141
1087,743,4,413706884
456,137,2,74839623
311,766,8,107278667
2221,1802,8,1536116408
1594,1801,2,2864871038
2425,1390,8,1304862440
643,732,4,241184805
1279,1100,1,2794672166
67,2190,8,67942266
2094,2038,1,8480406535
1644,629,2,1040770530
2364,101,1,480651341
1320,1615,1,4241061033
986,2357,2,2317516592
406,1425,8,229514160
431,260,4,61492729
1283,1189,8,589513031
115,902,4,55007304
1973,1308,1,5128306479
454,1507,2,693216393
2289,1542,8,1363599159
76,1537,2,119977997
1912,2423,8,1795026714
1845,518,8,379360007
557,1227,2,687261492
941,662,8,254851887
216,397,8,43757068
1322,1995,1,5222690760
517,729,1,752142165
2334,382,1,1776092439
764,65,8,28113133
1249,2169,8,1061510929
1149,1418,1,3252261893
1153,1429,4,849429722
853,1320,8,438598795
1641,1236,4,1039941328
345,855,2,313024308
2060,813,4,843923281
2467,2075,8,1950622097
1666,890,8,579482940
72,770,8,30115403
2302,1518,8,1348745734
1184,832,8,388831322
2424,106,4,134565062
1,1603,2,1578977
20,2334,2,48296028
628,147,8,48472278
1013,2321,2,2339398066
1924,2039,2,3900897134
2495,319,2,797333479
1989,1151,4,1219165567
2371,1057,2,2501309185
1163,87,4,59863247
1591,2170,8,1330216267
847,985,2,833301472
1251,1743,8,845195664
124,2496,4,162324573
1298,1326,1,3447834225
1742,48,2,89493383
1633,774,2,1257543532
434,1697,4,381640937
992,542,1,1065705693
1104,2452,1,5349913142
2200,1988,2,4358259806
1330,695,2,919099534
1735,1133,4,999597392
115,798,4,49401938
147,1802,2,264569444
312,288,1,181060087
108,114,8,11071822
1183,2316,1,5479169423
1745,1372,1,4741210867
419,1148,2,482547682
919,1017,8,365116404
1778,487,1,1760769195
1705,639,8,426476575
1346,2268,8,1170971401
1295,1037,4,685742127
21,1411,2,30381321
599,2498,2,1523964754
2484,2220,1,11024183164
170,975,4,97369791
1761,2226,4,2004553076
1946,1074,4,1066779324
389,1837,8,284285383
1476,2387,4,1853446018
440,978,8,177319813
1923,367,2,716023521
120,669,1,162704144
1707,1568,8,1038817965
1521,1081,1,3296962027
2006,2344,4,2390471935
2399,2205,1,10466163094
625,799,8,205579141
975,806,8,321944261
1910,1513,2,2916173015
2079,2058,8,1645146985
2430,250,8,243923243
1376,2448,1,6665173513
657,1866,8,481420180
1031,559,1,1141453897
652,1321,1,1706446012
2292,990,1,4490026578
1580,2024,4,1611253568
1278,698,8,351248035
1468,40,4,34553434
2400,1502,4,1833289865
2280,314,2,722624181
462,1383,8,258354295
825,267,4,115314564
1311,1028,1,2677550348
88,371,2,37873320
187,1375,4,132112750
2141,1921,8,1583901840
1533,2373,4,1849094751
1002,408,8,170553182
1465,1825,4,1389015252
1222,317,8,162005015
1139,2347,4,1351727609
2317,1767,4,2089466683
795,1104,2,877117610
1095,1552,4,872065690
2182,167,1,727150307
2272,1913,4,2221014144
739,890,1,1303938330
239,485,2,119432115
2413,106,4,142111584
1497,896,4,700962638
2283,1253,4,1450129943
1556,1577,4,1289847784
1161,269,2,317230716
984,1059,2,1060701773
896,470,2,426688923
2064,124,8,111138735
190,1288,2,247020712
349,1481,8,212343016
432,2217,8,381455620
643,2319,8,578377039
1702,989,4,865217145
513,740,8,160098425
1172,486,8,229090647
1015,1745,8,689384668
1924,2280,2,4424809525
1979,1072,8,821667817
129,544,4,40461567
1636,688,8,443413150
2202,1812,8,1538512204
455,86,1,81195584
103,2018,4,107336484
1541,2351,8,1400721081
712,1843,1,2620326182
1641,449,2,744450482
817,1158,1,1887714478
478,2265,8,423961766
187,1287,2,249201476
294,753,1,446114067
173,830,1,288398275
542,184,2,103837052
1600,857,2,1368795309
2484,223,2,559941607
143,516,2,89483654
1706,937,8,624564338
876,20,2,19706161
1792,156,8,123248611
1103,488,1,1069122182
367,2360,8,339207007
535,2067,8,438835388
1243,582,4,378790680
829,141,2,121000271
2093,2375,8,1917209080
1342,1052,4,720042626
1084,1322,4,728962490
630,559,8,145866004
2310,1708,2,3973549902
1212,2182,1,5262663762
921,548,8,206693297
2497,2487,1,12414651446
1800,520,1,1856692758
218,150,2,38293537
1897,2122,8,1553486986
490,2261,2,1099845192
629,494,8,129806721
989,1543,2,1522145788
2063,42,1,179528369
1788,909,2,1613720057
111,1723,8,82509635
534,612,4,167644937
1391,1699,4,1202340912
466,1519,8,283755330
2138,1774,4,1952056453
1842,1702,2,3147641644
1536,332,8,212009101
892,1324,8,466098761
180,2298,2,423345843
750,2082,1,3126926344
1440,1217,2,1767939723
2096,861,8,702646171
2363,2125,2,5029012605
1387,1509,2,2076644713
529,146,2,82075021
1220,455,8,227323017
292,1206,4,179547094
1450,774,4,578135968
449,2297,8,409637262
2421,2222,8,2064028889
1246,110,8,65786720
1313,161,2,213003333
1821,2348,8,1646015101
2129,1902,8,1566779327
955,2040,8,762102526
211,652,1,274560813
2014,1240,8,968710735
1271,2435,8,1192270244
2492,187,1,951301985
643,1246,2,808516460
2055,2459,2,5018984426
157,296,8,25010664
2088,1488,1,6152833433
902,1577,4,729027862
1201,1693,8,783837066
1074,457,1,974163715
2254,2223,8,1925809314
2230,2046,4,2334747307
1086,544,8,240006478
272,136,4,31210564
1923,1413,2,2697137857
1369,1084,8,586876545
77,987,8,37654731
2099,344,4,369524509
1215,273,2,338796870
142,795,8,56776698
1178,1193,1,2781466658
176,1046,1,371153980
1135,2316,4,1340438459
2178,1288,8,1087255046
29,893,8,12482905
2144,1787,8,1484763737
2042,1709,1,6964459185
833,1985,8,647963724
151,2133,8,137185128
2228,87,4,101699249
1402,1126,4,810788214
69,26,8,3889504
699,2297,2,1602811199
1794,1286,8,893570980
2365,140,8,139468965
440,579,8,109724977
2256,354,2,805106334
404,670,1,548661955
2153,799,2,1712429836
1520,1533,2,2403772501
2414,2369,8,2199647624
1205,760,2,912574165
1611,1530,1,4873686326
376,898,8,146450848
1679,1391,2,2325048616
668,1693,1,2239223583
1417,1440,4,1055514901
593,248,8,72220257
169,2141,8,149046550
401,2196,1,1741837996
1932,820,1,3158558638
2446,1233,4,1555129291
885,1943,4,871868160
2161,2025,8,1691234167
480,2175,4,543641585
1719,1232,4,1074782420
168,352,1,122743526
18,10,1,2016416
2311,1246,8,1114035865
1731,556,1,1921631320
46,1008,2,51679343
2231,914,4,1037840585
297,2083,1,1234752905
535,2022,4,562856325
1945,2046,4,2030049139
1056,738,2,783509583
2335,48,4,59615063
374,230,2,90060985
685,102,1,141784150
1419,1968,8,1085759115
5,594,8,1857238
726,932,4,347244899
2438,2386,1,11504144412
2422,659,2,1602747830
636,881,8,227670327
52,131,8,5028276
1777,2022,2,3555061215
178,301,1,108508519
2436,1019,8,958567240
1225,1784,1,4338328664
2439,77,2,194233796
947,2071,4,990111028
979,595,4,296466613
37,1258,8,22078654
1371,1068,4,744990424
670,1304,1,1734178012
638,1828,2,1167116021
2420,578,4,717065803
1010,2097,4,1072062878
2388,1237,4,1538670781
1757,1008,1,3522967908
1874,2094,4,1993113305
1728,743,8,506712432
258,1798,8,192621547
2131,839,4,910248830
215,1711,8,151876198
894,354,8,143333541
997,409,1,818076121
198,1012,4,114512713
2396,2068,8,1919790182
1912,1182,8,882656733
123,2474,8,127124549
1160,1520,8,696892417
1427,2254,4,1637222697
979,198,2,197805864
2251,710,2,1593631359
1056,2107,1,4402224733
1847,2361,8,1670689615
1505,2287,1,6811897443
1648,312,2,517383614
695,1986,4,696988146
1633,448,8,292682837
1601,1018,2,1625136655
223,1183,1,526835995
1511,1709,1,5132572358
2050,2226,2,4546519004
1523,2476,8,1447130787
1404,1896,2,2670390150
681,2405,4,844229976
2231,1502,8,1289926843
853,2121,8,700727037
1974,690,8,534794207
666,796,1,1053467005
1926,2277,8,1685225155
1372,1508,4,1071754791
17,313,8,6765098
1154,449,1,1030216327
1204,2354,8,1095688067
145,1664,2,240896354
1240,1757,4,1117120020
2013,1125,1,4487096010
552,1070,4,313789972
1961,1033,2,2034819533
753,2317,4,886558439
811,1423,1,2287328392
1670,2045,4,1720205938
1026,1815,8,722671129
2255,1358,4,1562203297
104,1457,4,80669779
329,1789,2,596114183
1721,1994,4,1742781562
1885,903,2,1691129741
1566,2176,2,3429299377
414,329,8,66792192
2225,663,1,2929798349
469,1002,8,212747143
2192,781,2,1721343919
2457,1357,2,3302490750
1983,195,4,208566545
2362,1966,8,1787728248
235,2313,2,550633848
1187,1871,4,1123471244
2158,62,1,273325030
846,101,2,91630625
2094,67,1,281363472
1351,2086,8,1080641722
2353,1193,2,2781349428
2298,2266,8,1998811636
406,1936,8,310759759
754,841,8,254238018
331,2444,2,804174169
1131,345,4,202913108
775,668,4,267760920
337,28,4,9175772
675,2306,4,795040084
1497,632,8,375520817
1934,2226,1,8509155890
1704,2258,4,1968572912
210,2362,1,985861070
1651,494,1,1667997875
1279,721,1,1893753747
2011,2381,4,2427694076
405,1935,8,313494088
1776,1591,2,2815180619
517,1830,2,956270279
1304,611,2,795633055
2147,1219,4,1334140746
1224,831,4,544838266
1921,1379,4,1346908264
385,1773,8,283654471
2148,270,4,298270171
26,2078,1,111811344
2136,2164,2,4660775988
1527,1508,4,1171776728
344,1497,4,264302995
2419,1463,1,7019339392
541,956,4,263602513
1810,1618,2,2935390501
609,700,4,230646581
1898,1636,2,3116194528
1044,1238,2,1299761177
760,1782,2,1365866584
2123,2281,4,2459483804
1187,2302,2,2721522950
2316,917,4,1086308583
402,2485,4,515329418
120,860,4,60599176
1133,1420,1,3198204147
852,680,4,305814397
1154,1725,4,1008713362
878,1399,4,669756623
1485,64,1,193573860
1709,1965,1,6670863167
990,2153,2,2172862818
1602,718,4,581060694
2228,81,1,362769629
650,1044,4,346394586
2373,525,4,633844916
34,1438,2,53437806
1352,1159,4,797592855
1276,1813,1,4573219953
388,139,1,109795409
106,985,8,53414322
722,317,1,458524117
1521,666,8,402813714
2471,1590,8,1512669613
1824,1297,1,4684743808
447,2188,1,1937804375
157,2444,1,769486033
1123,1412,4,817110042
1787,1168,8,823012796
774,720,1,1104146527
2252,1388,2,3111991026
1199,1006,8,470656906
2494,2425,8,2304142437
1358,1671,8,880909581
549,784,1,853667929
674,528,8,149801222
1410,1668,8,912242423
1578,913,4,736435113
2331,1504,8,1344475819
2021,1583,4,1628784495
158,1520,4,124319406
1821,2283,4,2116176469
1879,292,4,291594009
1222,213,1,518180938
405,313,4,70622054
392,870,4,176731791
588,1065,1,1239764290
317,283,4,50258312
1549,2117,4,1756111885
9,530,4,5371929
392,714,8,120348199
20,1146,2,24683511
1214,134,1,326879663
1164,6,2,12097654
114,153,1,36748845
1415,84,4,65568351
2136,1711,2,3675272118
2123,1429,1,6002909780
2160,1338,2,2877238316
142,679,2,101739534
367,1681,4,315044251
2104,301,8,276030405
452,234,4,55955370
1456,880,8,501732587
2323,1817,1,8430891936
799,436,1,697297025
1076,1756,8,740836555
1010,470,2,480327786
1642,48,2,85194743
1221,1917,4,1188390319
2041,1043,2,2132053029
293,452,2,135270432
483,793,2,387853111
2016,1225,2,2450566205
1173,1933,1,4493107056
2268,930,4,1064288520
14,1023,4,11664523
1489,1080,8,624156775
2235,626,1,2770913346
1413,139,4,140441857
1331,2268,8,1159674587
1398,1048,2,1456964071
1082,2045,2,2190037649
505,1344,4,355470282
946,1039,1,1977843060
1635,775,8,496990777
1786,2497,8,1721949402
641,1896,8,477428767
2465,1276,1,6221462214
1448,952,8,538163115
1501,2067,8,1195798961
2029,1088,8,854481121
1205,762,2,926277746
2230,716,2,1619684254
604,1838,8,433653044
1753,954,4,849472182
2454,426,8,412470277
1226,1,8,3493000
2195,1000,2,2340888336
1727,1453,8,977730955
193,2263,8,179217667
152,679,2,108195182
1216,1924,8,910098088
2165,2162,2,4649929366
2222,1965,4,2241679201
331,272,1,181679437
684,850,4,299484494
1358,423,1,1140851599
126,1562,2,207397135
716,756,2,552825341
2327,1504,1,6917734119
505,251,8,61320988
1655,66,2,112342679
379,360,4,72472289
2448,1395,8,1313321019
144,2343,1,679026151
2190,497,2,1101721405
460,2058,2,963316023
481,951,1,917096202
1559,1493,4,1179273847
1644,914,8,586813076
866,1939,1,3342479572
1354,2230,2,3012082200
731,223,4,96340945
1218,286,8,145863710
891,2102,8,743820141
1240,2140,4,1341151002
172,1442,1,497446411
946,1626,8,602558069
2143,2267,4,2461404531
1436,2033,8,1136913174
1264,707,1,1777565127
1712,914,2,1560742062
890,1270,4,574597551
2020,1394,8,1084609973
12,1013,4,11544909
1179,226,4,137025439
1614,984,2,1600885794
2377,953,2,2272137476
1599,1103,1,3491047415
1270,963,8,482461791
2005,1058,2,2130341513
996,489,1,968573166
218,337,1,147685271
1451,753,8,427167850
1125,421,1,941124978
1865,1416,2,2657918205
920,2025,4,951152676
1824,86,4,93993529
2472,2225,1,10886870707
426,1409,1,1192421087
331,2219,2,733025758
1256,152,2,197237249
1710,269,2,469827202
1707,2415,4,2078830896
2237,1654,1,7411347883
838,963,2,808704702
2005,262,1,1042575260
1189,2033,1,4778633524
736,1637,4,617471226
230,2036,2,472670256
2448,618,4,814720007
1210,2101,8,982798434
2018,551,8,442975901
1265,469,8,238488185
44,1290,1,114693110
2117,1531,1,6408823050
1144,2118,2,2404607745
168,51,1,22953653
954,2055,2,1939547780
803,395,8,133811842
1865,1276,4,1215256317
18,704,4,9864672
904,1024,4,475995162
1007,2271,4,1159456598
782,892,8,275738879
2488,1249,1,6153812195
2076,71,2,152583703
1870,2313,8,1657053732
1015,263,2,269807201
934,414,2,390682418
26,2096,2,57455779
1238,2459,1,6033889953
952,1095,4,530021129
2198,269,1,1172438277
284,1814,4,263332778
1327,953,1,2526331070
403,389,8,73153314
1942,655,8,493383483
508,2414,8,479884695
110,1526,2,170429270
324,545,1,353763085
965,1418,4,694920534
1440,1674,8,931146443
1658,2485,4,2158726216
734,108,8,41717098
1757,89,8,71800551
2166,1018,2,2211714160
696,327,1,454771850
1774,840,2,1494854994
1490,193,2,293560782
723,834,2,608866503
1105,1995,2,2181872268
1282,120,4,83489639
1517,155,8,102230132
1019,2125,2,2175403415
2485,1984,4,2525676385
300,1134,8,142119238
1331,406,8,220469944
1482,430,8,258652794
842,2482,4,1071514601
1358,142,4,102911208
1832,1261,4,1175570252
538,155,4,46678689
34,1945,8,33050329
124,1679,1,413982089
1176,519,8,249444211
1880,289,2,544143675
831,427,2,378885488
1791,1466,4,1336107218
448,489,2,225552262
2270,2027,8,1788062313
824,2365,2,1965614421
2300,2322,1,10622978557
1970,1571,1,6123703457
1269,1153,4,738005684
1759,41,2,76756720
2370,14,1,72724610
633,272,8,77925639
214,612,8,60348444
2282,2095,2,4781858252
1535,2489,8,1459311677
355,1828,1,1301182474
1871,1454,8,1049998282
2283,693,4,798618914
1265,198,8,110058018
1398,1383,4,984804864
136,2054,1,579095779
1067,1883,1,3980568526
1433,1776,4,1337089080
2170,398,2,870513850
50,15,4,2779705
190,458,1,173876029
111,1785,2,205657231
2037,914,1,3692243066
1803,363,1,1298469203
2121,501,1,2103838567
2310,1341,2,3104719676
458,379,1,346904562
1296,194,8,116708852
1568,266,8,169970837
598,452,2,271829070
204,920,1,376274178
1274,2412,2,3119802990
1321,1080,4,725553346
953,793,2,754042674
1684,238,1,804401081
1869,1040,8,754008620
2335,44,4,57109770
1553,711,8,432655914
6,864,8,1817373
1225,2258,2,2768019251
1397,533,4,391530045
1374,792,4,553153942
1671,2297,1,7591328751
2085,316,1,1309507943
650,2469,4,806183479
901,1934,1,3448140755
3,1707,8,2924676
189,624,8,57091767
185,2477,4,232691744
104,796,2,87188805
1195,895,1,2121595749
1686,1227,8,796880168
1011,729,8,310454989
1710,2471,4,2121613742
1656,743,1,2449657897
2432,2229,4,2769617824
1222,2491,8,1170456223
2304,334,8,306886617
1903,61,4,74137215
678,1410,8,374430225
801,2323,8,729838750
198,1897,1,746174190
1986,1216,1,4786299598
207,665,1,276759904
321,855,1,576823604
263,174,4,27466613
155,2005,2,310651086
385,2479,8,377676253
1321,263,2,358184634
306,162,1,102433430
2286,827,2,1967332755
1665,239,1,790506323
952,1543,4,753370955
1996,2122,2,4272973545
1382,1321,8,708336887
2035,234,2,477884317
1154,1234,1,2835430401
2150,1558,2,3339398290
1166,1503,8,676418360
504,126,2,68897563
1197,2243,4,1364323798
992,1334,1,2626559482
60,269,8,13049696
200,203,2,42957109
834,1610,1,2665752633
544,801,4,226157218
1897,1853,1,6950093284
893,2347,4,1066793492
836,534,4,247426937
943,2496,8,923834786
391,2180,4,431349829
543,2221,8,465943667
941,2247,8,820181491
2107,196,2,420640596
2317,291,4,353730493
1913,620,2,1179146367
680,660,4,232539049
224,285,2,68847529
4,1432,4,6210249
178,171,4,19094375
977,450,4,229087925
1358,792,8,421778276
1860,1476,8,1055952060
1128,385,4,224247452
606,1245,8,299790279
914,290,1,526505982
715,1132,8,323247624
1516,2050,4,1572600604
2038,1979,2,4035609271
1604,556,8,355755286
2167,680,8,574028309
2021,833,4,871967142
1681,1718,4,1487288264
2377,1704,2,4066411610
813,1474,8,468439200
2354,2337,1,10875734716
2236,1534,4,1751324040
1065,2225,2,2352064320
1868,2363,8,1689735845
2374,1084,8,996479355
2310,2367,8,2099994920
119,2137,1,508217247
2456,1236,2,3059713109
1481,2380,4,1785004439
2280,1896,1,8561763697
1695,278,8,195512845
649,1016,1,1305697578
361,820,8,125871329
359,303,2,113898350
2393,370,1,1763189239
1241,101,2,129802780
168,1416,1,475190252
471,1929,4,469231374
1227,485,4,302289679
214,2121,8,183908166
308,1946,2,608236355
944,826,8,310246388
2387,1669,8,1531438266
1257,1521,4,980785458
961,1146,8,433586297
1352,2357,8,1236853014
361,1442,8,211477780
1990,1802,1,7177096495
1939,1462,4,1438129382
1793,336,2,607368601
116,2206,8,108981391
2436,2365,8,2210025216
1569,2143,8,1301089549
24,936,1,48674945
1565,1721,2,2713612312
1138,1166,2,1318245996
1010,697,8,285705655
562,750,8,177278992
2449,1060,4,1326468192
2226,2153,1,9494209367
1758,1518,4,1362460368
141,945,2,139100611
1976,958,2,1901004613
2394,226,1,1086386710
62,2281,8,64090332
2384,2325,2,5526012809
1484,1332,4,1000809784
481,34,2,20158328
2081,727,4,772991275
1654,2398,8,1529984915
368,1,4,2213545
2356,1897,8,1726580808
200,301,1,122051996
111,1308,2,148736545
302,1744,2,536371817
474,970,4,236523579
1643,2466,1,8059771498
2221,698,4,791776862
2036,304,4,319066784
813,626,2,514437724
2437,1596,4,1982857927
1346,1123,4,777186802
209,1348,8,120496334
10,344,2,7164686
214,961,1,409573772
628,306,1,385489514
1532,859,1,2607357236
605,1326,4,416451731
2180,1614,1,6963591850
2404,572,8,537373903
1388,49,8,35742900
2422,1632,1,7824927454
2447,2317,4,2879390267
976,317,4,167451168
121,1709,2,208154066
1342,1024,4,700232392
1614,1203,1,3842579426
2209,258,1,1135457397
2338,1117,1,5156691491
1765,414,8,296662993
1974,1994,4,2016476690
467,1901,2,894407993
2007,1689,1,6691428584
2159,143,8,131474501
252,1404,2,356827373
1032,636,1,1300889004
2016,331,2,671682741
568,1230,1,1383098625
522,1239,8,259461502
661,455,1,604712196
25,2265,1,116449015
1312,2149,4,1427715531
516,449,8,100429738
242,1599,1,768977790
128,723,1,187320375
1973,1173,8,889485816
2463,1364,8,1286440909
1796,1942,2,3513692432
2463,2401,4,2980762410
856,2431,8,807325297
2250,128,1,577328009
855,2353,1,3980575529
1690,902,2,1513228759
1416,1132,1,3174054698
1888,187,1,704637280
657,1753,8,449366095
542,93,2,56381146
143,2052,1,582899120
1537,787,2,1200511684
43,2411,4,53872008
1803,1366,8,949695280
1339,1831,1,4848482197
1462,1403,8,791263431
2086,1812,4,1925414662
1605,1662,4,1353066589
2088,2358,4,2509270414
2455,1066,8,1007846470
209,786,2,166097204
858,494,1,840810129
1157,262,2,307779920
371,288,2,110467875
2139,1592,2,3412564927
583,1176,4,348733958
935,659,2,617992294
1077,2013,8,839099796
503,1353,4,349090606
1695,13,2,26466019
867,598,8,210467889
1789,2183,8,1503611550
1447,1786,8,998091895
405,1461,1,1175425710
72,1564,1,224909050
1701,106,2,184628935
231,763,2,179929034
1740,703,4,619466604
1511,1395,2,2119486188
2496,1615,1,7968274066
2196,1890,4,2106421534
347,2276,2,795985754
460,2024,1,1854414602
1079,1255,2,1367745145
2026,685,8,542432406
1907,690,2,1378589851
540,2054,8,436596924
2436,2237,2,5423014671
1405,1061,4,769439374
1988,2223,4,2226048240
2180,2459,1,10664574361
718,208,2,154908973
1106,81,1,183501183
581,1986,4,589221991
1101,1891,1,4114682369
1333,1114,4,755265162
1403,279,4,202793138
215,2185,8,185248545
341,1850,8,251688005
