trials,multiplications,threads,time
27,655,2,194289330
4,593,4,106431282
176,270,8,387657137
10,273,1,108791110
359,899,2,1918118775
267,557,1,933766760
47,945,2,354866756
252,923,4,1413971835
111,426,4,367106561
280,943,2,1612951327
381,195,4,521296748
706,436,4,1843705577
491,652,2,1914535285
902,421,4,2227266174
425,541,4,1421802055
408,965,2,2356075162
996,17,1,197177778
874,118,4,694514708
204,459,8,694134237
727,327,4,1445280401
876,42,8,336365057
799,103,4,588935733
172,522,2,612491564
580,291,2,1040050254
747,252,1,1162262441
391,329,2,832156843
638,396,2,1486603386
982,218,2,1339211808
323,586,1,1154725921
9,646,2,133825710
229,336,8,565223758
175,439,8,559946799
394,356,1,903875466
297,332,8,704145068
589,371,4,1389484930
388,674,1,1584507534
362,228,2,566592632
569,618,8,2123857260
961,359,2,2042677685
81,707,8,495356883
569,698,1,2336231620
637,498,2,1856203947
300,44,4,191880320
627,78,8,448770764
242,668,2,1012591075
716,883,8,3651192425
262,788,2,1235449634
770,553,1,2511670309
709,883,8,3553121797
636,697,4,2636196769
700,479,8,2070945479
495,859,8,2497396305
593,334,1,1215716138
400,354,2,889214418
31,984,4,310438697
316,929,4,1801155294
356,871,2,1850023836
604,242,8,969284646
71,48,2,119008800
496,682,4,2061598910
308,270,4,566217900
28,363,8,161308894
772,441,1,2008028264
33,91,4,116616501
906,921,1,4829831538
5,12,1,93612683
503,14,1,135907427
918,32,1,264924084
381,442,8,1178694907
597,179,1,700425315
80,652,4,397632482
726,659,4,2783542871
88,310,4,268675187
232,975,8,1471428266
131,490,2,447853927
401,568,8,1436743298
558,835,2,2730594100
942,382,2,2141830501
299,701,8,1328211463
325,444,1,903136203
793,400,4,1897433437
790,904,4,4105768088
433,26,4,205947508
209,291,1,437228034
475,696,1,1969273488
360,291,4,706027493
795,668,1,3115266559
543,75,8,368309754
456,458,8,1315478564
261,846,1,1363702570
574,130,4,542428351
27,584,4,189269924
917,143,8,870370458
836,337,8,1754620531
660,520,4,2026505507
522,266,2,891308208
522,149,2,535397578
752,286,8,1468440722
200,715,4,937492966
662,965,4,3734055432
677,465,2,1871294490
496,847,4,2484757623
605,723,1,2567827667
906,241,4,1344563307
582,956,4,3274799428
87,277,8,276044654
209,8,1,108456764
522,905,1,2775317212
845,558,8,2831745046
634,199,4,811299754
242,538,4,840929218
751,336,8,1599989258
527,586,4,1849946792
695,711,4,2842739641
28,49,4,102744119
85,832,4,505212505
970,949,8,5293962169
732,372,1,1637115407
853,457,4,2295643250
386,12,2,129454326
199,283,1,415215852
311,438,1,852308552
171,880,8,1014642616
224,585,2,837600004
12,899,4,172872284
579,867,2,2914282104
364,80,8,281550692
196,135,2,249797854
107,653,2,480981309
484,433,2,1271905347
26,31,4,98299869
551,455,2,1507421903
27,926,4,221556651
156,650,8,697235332
861,837,2,4155700301
15,631,2,152052735
745,231,8,1124110423
606,327,8,1227994896
75,663,2,372167135
884,411,4,2185643798
637,989,2,3660562758
659,36,1,232346912
374,681,8,1605981888
439,6,1,111712550
913,426,8,2324131636
500,288,1,905021472
114,454,4,401295420
836,721,2,3524212141
244,328,2,537736657
821,566,8,2773501542
515,686,1,2059824477
447,701,8,1876002915
363,444,8,1084341477
468,534,8,1579476655
83,730,8,460372505
161,110,1,194282417
582,221,8,862621880
636,543,8,2117530295
205,374,2,522713370
196,952,2,1147680842
707,30,8,263400101
817,20,2,198908318
768,949,2,4154896547
114,563,8,492827608
447,617,8,1674682360
614,221,2,873633126
445,723,1,1886168988
747,678,2,2977491735
420,65,1,251551799
698,384,2,1597413006
833,596,2,2904215817
428,69,4,285785451
227,721,1,1005699453
237,83,8,237480434
897,923,1,4816770184
753,20,2,195582081
575,766,2,2588188167
38,562,4,225076642
527,867,2,2684148765
517,852,8,2573081013
798,604,2,2831527148
987,190,8,1211561370
992,936,2,5336713548
191,846,2,1005361840
893,742,8,3845815602
69,294,2,215694296
184,830,4,984306531
35,412,8,197208716
103,302,2,273702408
608,153,1,621590810
386,979,1,2257053122
640,300,1,1183757255
828,198,4,1069614465
476,340,1,998898470
293,715,4,1308095902
189,835,8,1005228241
70,907,1,449183046
263,892,4,1427701380
58,834,8,394989093
688,974,2,3858385505
743,180,8,912202095
378,548,1,1244677510
295,656,4,1193517137
661,620,1,2423729645
764,31,8,279272848
465,554,1,1548638990
664,625,1,2428145042
659,493,2,1921211104
151,877,2,833746159
846,566,1,2782415151
409,775,1,1873016303
81,348,8,275951129
249,290,1,506155220
374,603,8,1392563784
664,974,1,3732006046
521,235,1,787719478
570,168,2,639720483
67,465,2,274366493
10,738,2,145433873
658,119,1,538869017
411,913,2,2210721669
726,314,1,1401290814
737,603,4,2613637013
154,518,1,540694004
785,84,8,521974517
21,176,1,114228530
115,547,2,440552938
854,358,4,1824187275
895,900,1,4672778481
411,248,1,664142625
633,295,2,1129465819
592,753,8,2687546286
564,548,1,1839687946
856,818,8,4134511081
367,83,1,266672628
718,875,8,3667404979
380,611,2,1416145885
633,183,4,780241307
184,932,1,1059386185
836,882,2,4237156755
85,115,1,148851651
37,692,8,277639250
833,105,8,660691184
632,569,8,2109360529
328,378,1,794930679
10,554,4,122274123
401,489,2,1193961478
849,507,4,2545892720
896,824,4,4304185767
168,569,4,660817430
697,892,8,3624321808
525,59,8,293870799
507,433,4,1376295646
472,199,8,686635477
737,551,8,2445672036
346,627,8,1342656397
867,599,4,3094114779
765,106,8,597449141
31,521,8,186720260
329,54,4,212917968
802,11,2,177452819
349,713,8,1509372105
968,4,8,143390938
908,799,2,4165725460
239,467,8,795678799
438,442,1,1171701864
537,852,8,2756404754
307,798,2,1476447443
535,440,1,1427499842
804,520,2,2464222567
520,785,8,2463024654
971,611,8,3500523021
11,140,2,102692091
247,398,2,647638185
577,128,4,531902214
653,814,2,3117769926
883,833,4,4272173864
697,507,4,2045224683
526,440,2,1423225640
704,468,1,1951486365
904,246,4,1399462430
181,132,2,238795235
581,391,8,1418604277
160,726,4,768424373
847,339,4,1735346717
39,494,4,248558234
564,485,4,1666124087
9,641,2,133376439
326,61,4,225746756
523,587,4,1878506693
372,322,4,796504194
787,364,8,1717013723
20,114,1,108561430
611,121,8,573470378
775,291,1,1361728825
738,759,2,3231701961
337,118,4,336675808
725,581,1,2508651727
599,185,2,742949168
35,50,4,102629254
468,821,2,2215876380
913,816,2,4353280322
576,262,2,956035050
459,241,1,713535639
300,142,8,394693810
356,33,8,217254156
39,957,8,349936826
636,286,4,1158618229
287,12,1,115539835
830,734,4,3538952068
526,36,2,210235365
388,31,4,191203844
127,764,8,689746832
603,404,8,1533892472
985,971,2,5388160958
128,370,4,373326837
614,689,4,2478680375
790,427,8,2072319651
123,566,1,492171749
410,864,1,2099559690
317,122,1,326510958
478,73,8,313007396
937,83,1,537754681
59,55,8,112606924
225,723,8,1066602736
919,294,1,1639882908
188,999,8,1233515422
156,421,8,496842825
280,622,1,1092624815
542,747,4,2394728289
434,368,8,1008009717
597,483,8,1822503332
221,421,1,639514677
65,333,1,218735569
255,30,2,145464811
817,311,1,1525227129
939,57,4,418226919
572,772,1,2584991742
541,838,8,2600356698
789,730,1,3347890641
853,692,2,3410451728
966,555,8,3103630895
543,216,2,777431116
917,221,1,1257849941
682,51,4,316406921
587,442,8,1596181229
549,215,2,768354452
21,950,2,209939742
599,365,2,1346351475
73,35,2,114914724
41,895,4,334715368
28,784,4,234399466
788,469,4,2215789798
326,60,8,263066276
599,950,4,3315043594
766,520,2,2323680161
376,756,8,1743138795
268,561,1,936991196
181,583,1,691157864
827,140,2,763083234
3,98,2,94733241
169,548,8,640083021
347,303,4,706424336
352,775,1,1672548926
538,976,8,3124745265
190,259,1,371889286
813,215,4,1140481663
958,356,4,2022798818
672,520,4,2111246200
71,582,8,336263697
101,109,4,187748485
819,241,1,1210544456
108,436,1,387052324
401,223,1,600235559
832,724,2,3494482121
447,916,4,2445411048
706,264,1,1146343247
997,315,4,1874454015
414,827,2,2033080487
692,389,8,1721648851
938,662,8,3654913563
633,307,1,1208993682
162,715,2,747568887
857,906,1,4486169148
943,514,4,2850256745
167,712,2,775023659
556,124,4,512259618
449,480,1,1307300423
268,430,4,759129160
405,651,1,1597999684
579,598,1,2046982284
32,938,2,265128427
684,241,1,1009921226
526,532,4,1703134118
657,588,8,2295855498
443,395,2,1089178312
159,41,8,141795781
23,941,4,254738784
192,665,1,814325379
704,803,1,3291953093
281,472,1,857316798
510,776,4,2297857977
67,653,8,368541287
68,321,4,233948050
15,311,4,124668486
658,751,1,2876609142
156,308,8,461649986
872,884,2,4457682967
48,56,1,108696843
650,478,8,1902419532
417,348,1,919698410
911,970,2,5149792342
265,578,1,958418793
755,512,8,2317534345
524,80,2,346294838
483,730,2,2086391788
15,177,2,115326556
161,237,8,328842162
420,751,2,1888415404
520,529,8,1665561905
184,170,2,277832181
751,93,1,496292374
363,227,1,579234420
690,701,4,2823821331
22,909,2,247921311
990,238,4,1472924276
882,726,2,3663739246
535,516,4,1671528916
543,768,4,2492050306
206,459,1,629561513
859,380,8,1981388750
628,214,1,858794675
542,909,8,2938597607
705,555,2,2281840568
665,659,8,2625408771
875,167,2,937681839
348,107,1,305021925
128,915,1,759870599
18,218,2,123069573
994,142,8,984984841
126,190,2,253750004
444,802,2,2104040770
59,215,8,188706308
987,830,4,4739372499
96,318,4,293568122
865,367,8,1908275496
279,232,1,456848357
781,157,2,782170288
584,811,4,2795520296
794,180,8,955326454
628,962,4,3496792356
447,666,8,1849064530
781,304,8,1494594267
728,630,8,2708416750
754,745,2,3210623918
490,277,1,856780795
252,908,4,1424367347
968,214,1,1284911958
154,45,1,133999706
259,783,2,1230382556
634,917,4,3367438398
443,888,1,2333029565
747,904,1,3887174795
390,337,1,843078191
202,433,1,587917797
932,868,4,4595910207
132,783,2,696881469
5,617,4,107710266
269,205,8,446478142
261,446,2,746484908
327,82,2,253012202
797,294,2,1446046716
424,426,2,1102689428
906,796,8,4169443171
229,36,1,141053171
69,358,2,256212043
988,361,1,2127148753
176,681,4,798677233
105,954,8,747837470
53,711,1,305483070
599,937,1,3280411655
795,908,4,4176783463
809,978,8,4561505144
810,572,8,2802050572
981,872,2,4844558580
466,423,8,1301117397
636,789,8,2938620650
685,73,8,444833813
45,76,8,112468225
180,902,8,1054699290
893,838,4,4279491455
563,101,1,420974023
66,475,8,298145842
999,652,4,3721725599
335,901,8,1882161505
273,123,1,283427496
311,445,8,945454752
525,670,8,2162465754
470,20,8,170619966
451,469,2,1291126001
587,658,4,2281393542
512,522,2,1577372676
885,550,4,2886094550
467,149,8,539044476
310,427,2,841455473
680,284,8,1261919752
955,40,2,322104347
10,710,2,148371323
444,675,1,1790273441
243,922,1,1376131279
217,165,8,336513244
299,278,8,585943080
887,142,1,809646780
502,725,8,2142897438
554,868,2,2822554309
641,446,1,1730349150
915,600,2,3172299065
715,87,1,445416884
697,970,8,3917816933
662,19,2,184606963
294,195,2,424651056
381,860,1,1996540206
598,694,4,2468735306
562,457,2,1551396543
329,738,1,1484930945
978,258,8,1603330064
561,520,2,1750187051
55,208,2,166959574
407,23,4,174792419
566,794,1,2659838451
604,152,4,651895386
207,683,8,982879268
141,466,1,464085877
510,296,4,960707127
375,717,2,1603762002
916,446,1,2408138455
91,986,4,607866545
219,327,1,505779035
40,187,8,149162323
117,710,2,557460234
259,622,2,1004226615
759,706,8,3135570131
163,773,4,833429797
253,228,1,418706898
154,610,4,677697182
738,899,4,3788731978
970,886,1,4932920152
608,205,4,812619155
8,979,2,142233261
596,961,4,3321711728
590,355,8,1354681130
805,265,1,1305349370
104,453,8,395880543
419,994,4,2410056306
902,875,1,4495534122
688,745,1,3014183661
616,65,1,326695484
807,32,1,244202619
748,696,1,3023134107
734,236,1,1068853390
767,304,4,1424971559
380,107,8,369283347
950,93,2,613930839
354,9,8,121533888
641,735,8,2786717365
977,431,1,2484663767
285,971,1,1651976920
377,372,4,932706273
755,403,2,1827754373
80,341,1,247390818
771,536,4,2458841703
12,950,8,146629060
536,942,4,2989342131
219,924,1,1251651587
94,930,2,596178873
143,994,8,954231874
703,196,1,874493948
225,111,4,280083125
801,552,8,2613560449
906,97,8,691907608
618,551,1,2016376033
235,118,4,267610133
229,795,2,1131328116
894,980,4,4998135017
492,889,4,2582999783
94,810,1,522536169
647,466,2,1794390509
671,648,1,2550838971
924,527,2,2877584618
578,863,1,2936731303
261,817,4,1315395279
400,520,1,1299467057
193,321,8,476396265
664,646,8,2609533589
150,461,2,492172591
480,317,8,1024581083
468,493,8,1486604248
235,548,4,801932116
118,488,2,422040990
454,433,2,1221829504
843,155,4,891267351
35,538,1,200264768
739,345,8,1642563607
468,954,4,2651059886
206,936,8,1220182551
522,413,1,1297619409
569,805,8,2663657391
113,556,8,528591305
888,84,4,532049810
988,561,1,3262770397
550,995,4,3102516808
868,721,8,3615756932
446,993,8,2629337958
223,101,2,230945369
199,480,1,635581453
81,12,2,101161796
242,847,1,1256173433
997,251,1,1539550474
159,198,1,270126544
383,625,8,1480029359
569,752,4,2552574971
680,355,4,1482212767
13,196,2,114418926
913,607,1,3212168490
67,496,4,296022166
855,478,1,2417774536
301,982,8,1779446932
222,561,8,841035687
651,565,4,2176587213
428,773,4,2002047607
216,984,2,1325177143
166,201,2,289603429
656,39,2,250378501
460,871,8,2440889062
409,402,4,1028546317
152,447,8,544665188
318,695,1,1350557870
359,614,1,1323490865
733,69,2,399474932
75,229,1,188945747
418,140,2,428435432
365,67,8,269977555
457,644,8,1781090929
260,218,1,413025492
320,684,1,1333653291
664,285,2,1174985342
865,813,2,4075816282
614,124,1,536765990
171,44,2,144572911
731,397,2,1702945054
310,62,8,239060451
309,419,1,843974600
753,682,2,3016599553
365,348,4,856236497
109,869,1,620419367
329,231,1,524595003
44,855,2,315211563
876,560,8,2940229753
211,655,1,884595861
947,651,2,3617739063
894,348,2,1837465735
547,527,4,1764911929
606,503,4,1842288714
417,153,8,506131906
455,922,2,2473986657
906,80,8,556430315
644,745,4,2795055496
381,538,4,1286994066
839,399,2,1981941114
755,911,1,4002275989
867,764,1,3870013686
773,230,1,1102262820
111,392,8,371730508
988,60,2,448861383
397,801,2,1882165562
606,377,4,1410453297
597,818,2,2834898681
990,143,8,937804659
319,436,8,962993138
474,944,2,2619018337
497,673,4,1982653838
580,567,2,1945231635
311,813,1,1523810296
965,512,1,2864999295
689,726,8,2974760482
813,24,4,227540704
31,390,1,175142504
985,92,8,674229850
730,949,8,4046717121
537,185,1,650918438
518,376,1,1205350051
818,554,4,2698531463
249,445,2,721140798
196,987,2,1176276499
43,879,4,331596179
622,520,4,1966058287
630,372,4,1455704447
100,193,2,209299904
12,329,8,108627484
42,492,1,207782963
58,327,4,214261984
115,725,1,560270205
378,327,4,801781615
332,578,1,1182957817
555,683,4,2187859436
381,66,1,238644919
648,768,1,2881885157
703,75,4,407730463
128,822,4,737030225
666,396,8,1648899961
574,10,1,130713388
828,306,1,1533287797
851,88,8,550673778
655,6,4,133621473
222,348,2,531070025
713,66,2,369932596
356,28,8,171170113
472,179,2,587425427
544,469,8,1611525447
173,905,1,981604197
856,281,2,1465928544
573,959,8,3102862341
968,45,4,369520775
549,975,2,3120957009
858,363,8,1869769995
905,347,2,1836967090
474,76,4,342618627
635,542,8,2069675728
740,606,2,2636228877
524,60,2,279873854
154,573,2,594682494
707,204,4,951816217
33,650,4,232074081
10,69,1,97251168
384,46,4,210820098
954,184,1,1088419172
686,841,4,3325559796
827,719,2,3494730867
606,384,4,1390734562
886,140,1,799334543
326,851,2,1657382753
245,176,2,342382065
667,153,1,678648239
44,418,1,197321555
372,381,1,921920856
566,39,1,221394206
265,922,4,1554930557
993,733,1,4242371877
996,819,2,4705451497
33,794,1,241274837
804,522,2,2472797873
63,634,4,350270513
279,479,8,933557432
883,72,1,474466680
817,764,8,3721537375
814,947,4,4402028144
600,389,4,1457816426
734,314,1,1408455229
722,844,8,3540464632
696,440,4,1938449760
949,645,2,3589116800
663,512,4,2053791219
419,415,8,1142389408
770,382,8,1816907263
975,447,8,2650148728
258,64,2,193695516
77,780,4,476983071
963,408,4,2345206190
550,328,8,1139387487
930,799,8,4277342090
190,430,4,615171665
573,304,1,1086415550
772,751,8,3396941080
63,840,8,391505125
975,448,4,2553499377
808,688,8,3308143218
44,140,2,134129994
303,176,2,398943011
320,745,4,1476785270
863,676,8,3400092260
212,617,4,886817694
860,55,2,371582986
27,295,1,137551080
301,753,2,1366020711
298,132,2,323733420
204,111,2,229643840
628,629,2,2347349813
374,199,1,506423490
215,127,1,247556267
974,898,1,5040630206
798,446,4,2111635638
129,738,1,631089336
432,431,4,1196538839
557,154,4,634006277
194,816,8,1073561144
517,172,4,624675488
655,636,8,2473038033
200,845,1,1046007817
568,812,1,2669414939
162,636,1,672658965
624,820,1,3024118113
320,113,1,314808660
69,935,1,458227386
265,854,4,1384300395
190,179,8,304894729
714,713,2,2924758737
574,638,4,2222575676
126,459,4,426088453
871,927,1,4600693254
867,328,1,1711423741
147,203,8,277585028
286,735,8,1361742401
621,82,1,382272620
602,938,8,3302692042
834,713,4,3478943799
450,546,1,1482618301
432,565,2,1484596324
802,625,8,3015227186
379,41,8,201805270
483,489,2,1414363781
287,688,8,1270734722
247,875,2,1333563803
864,848,1,4245850239
806,84,4,504339068
776,283,2,1342088865
789,786,4,3626439928
956,171,4,1056525569
940,646,4,3508351188
556,262,8,946444700
119,385,8,382027180
176,949,8,1126586581
84,955,8,624205287
586,319,2,1168995852
825,494,2,2388373410
179,381,1,483859325
652,215,8,990108460
537,373,4,1258021880
862,881,2,4410257861
396,577,2,1382918438
19,415,4,145604578
335,483,4,1044901867
391,177,4,511498442
558,96,4,427357760
69,282,4,231014386
192,257,1,372489293
26,900,1,224303602
892,501,1,2622253993
911,673,4,3578459578
838,654,8,3141855997
785,315,8,1497626941
925,240,1,1349402648
451,94,4,374889697
623,622,2,2290265667
236,478,8,779022604
536,831,2,2601674392
347,431,2,958006066
458,208,1,638184952
324,863,2,1669843362
650,994,1,3743234036
486,86,8,379213032
430,330,2,887718741
386,833,1,1939642685
170,504,1,581154787
627,528,8,2037716914
529,990,8,3066101816
364,14,4,138348523
820,825,4,3897544023
247,184,4,357684224
551,918,4,2951020054
687,888,2,3524588658
699,456,4,1932432194
775,758,1,3431685810
763,112,4,601163307
950,745,8,4127356860
834,653,8,3139039434
328,111,1,307279093
262,204,1,398921140
544,653,2,2112602568
203,43,8,164689721
695,645,1,2619277921
212,571,8,813560167
737,418,2,1849803193
641,738,1,2732074193
440,337,1,963473452
975,68,8,520445574
242,884,2,1308335159
863,838,8,4149298750
770,120,8,648076371
847,921,4,4392375932
530,559,1,1795957180
437,27,2,170764404
182,447,8,624935385
15,260,4,118258730
150,3,1,98536465
185,656,4,792624871
763,100,8,585583588
958,191,4,1152355847
428,900,8,2335158438
214,437,8,673116051
536,187,8,732649633
923,168,4,985348067
787,928,8,4322460643
878,487,1,2517581319
285,100,4,272298801
51,447,2,226305530
399,813,4,1916143788
268,658,1,1094023545
557,256,4,954294086
388,393,1,951738221
241,403,1,646806643
432,353,8,1033169882
973,888,4,4892645861
324,930,2,1811761659
263,126,4,296815943
572,442,1,1518713691
611,192,2,772449708
290,579,8,1119807729
678,352,2,1434388593
481,713,2,2015889527
365,892,4,1970983121
61,814,8,394230949
354,20,2,145792339
656,907,2,3470321907
254,391,1,655823214
27,449,2,166742313
455,361,4,1048249655
432,146,2,448579984
989,812,1,4671739320
764,485,2,2174727892
714,294,4,1332860247
331,530,8,1139970789
849,54,8,400009097
978,213,4,1316508973
948,121,4,776325144
619,99,8,542932996
992,788,1,4525408111
855,190,8,1076556983
550,952,4,3055791503
847,516,8,2586950626
90,254,1,220703492
325,856,4,1697951228
649,463,1,1811115239
534,685,4,2191074797
156,171,8,281630973
765,503,4,2312899574
299,175,2,391401741
805,980,8,4545400141
534,410,8,1376745832
972,331,8,1987824292
810,992,2,4600247820
211,556,2,749383793
22,618,4,185009634
140,906,8,900345731
209,780,2,996436988
371,493,4,1140161276
45,69,2,116154169
321,794,1,1534391483
433,410,1,1113623540
293,71,1,215519336
54,747,1,321921807
477,503,4,1458145482
582,253,1,931583366
722,604,1,2581271573
319,965,8,1898897108
585,239,8,959118308
422,939,2,2336246045
544,335,4,1154058726
40,246,4,170434345
186,279,1,386387293
119,303,2,303535625
84,241,1,208543746
816,554,1,2654571809
936,673,8,3695181481
781,842,4,3806647663
961,488,1,2770335558
178,16,2,116277250
889,514,1,2663732009
657,21,4,209703738
895,220,2,1204578811
371,599,2,1364379598
200,155,8,292483562
667,341,4,1393705574
232,911,1,1285817721
657,629,4,2430675029
331,438,8,970264677
50,320,8,201103706
804,675,1,3163176675
72,770,2,400252232
989,602,2,3420853640
801,758,8,3451862697
662,159,2,713037433
786,125,1,654499977
602,554,2,1992184516
125,344,1,349636086
814,103,1,575907753
974,148,1,897267719
150,945,2,904963808
932,462,2,2535835426
339,974,4,1953011864
718,212,4,966911129
357,297,2,694239549
738,681,4,2964702491
501,171,4,619738756
614,278,8,1112199435
925,520,8,2827671205
12,332,1,116840384
946,771,2,4150230505
160,352,2,410204154
419,517,8,1394961886
428,947,4,2426446192
356,409,2,898896097
