trials,multiplications,threads,time
90,60,4,4942624
90,60,8,3301642
90,60,16,3489002
90,70,1,13391553
90,70,2,9011002
90,70,4,5550172
90,70,8,3599139
90,70,16,3731516
90,80,1,15199228
90,80,2,8333804
90,80,4,5289314
90,80,8,4099717
90,80,16,4079338
90,90,1,16643352
90,90,2,9148459
90,90,4,6395294
90,90,8,4101891
90,90,16,4141294
90,100,1,20222463
90,100,2,9946613
90,100,4,5752089
90,100,8,4293359
90,100,16,4040585
100,10,1,3816366
100,10,2,2574310
100,10,4,2288825
100,10,8,2270722
100,10,16,2108438
100,20,1,5596759
100,20,2,4400479
100,20,4,2660681
100,20,8,2462741
100,20,16,2556387
100,30,1,7517295
100,30,2,4507068
100,30,4,3006860
100,30,8,3004055
100,30,16,2710776
100,40,1,9333696
100,40,2,5391174
100,40,4,3535459
100,40,8,2903246
100,40,16,2818737
100,50,1,11217493
100,50,2,7898669
100,50,4,4024786
100,50,8,3646267
100,50,16,3043328
100,60,1,12957902
100,60,2,7592636
100,60,4,4473716
100,60,8,3479274
100,60,16,3523788
100,70,1,14842611
100,70,2,9600706
100,70,4,5027253
100,70,8,3821375
100,70,16,3582347
100,80,1,16895284
100,80,2,9046027
100,80,4,6473150
100,80,8,4726049
100,80,16,4181610
100,90,1,18699842
100,90,2,13542406
100,90,4,6571904
100,90,8,4964225
100,90,16,4271427
100,100,1,20549004
100,100,2,16345834
100,100,4,7590442
100,100,8,4547525
100,100,16,4301424
100,100,1,20366583
100,100,2,12352077
100,100,4,7793502
100,100,8,5309160
100,100,16,4442899
100,200,1,39181120
100,200,2,26780442
100,200,4,13931815
100,200,8,8266488
100,200,16,6573598
100,300,1,58134698
100,300,2,38927826
100,300,4,17729426
100,300,8,10531157
100,300,16,9404117
100,400,1,76766893
100,400,2,47918720
100,400,4,22246984
100,400,8,14432042
100,400,16,12412430
100,500,1,98065501
100,500,2,56600936
100,500,4,29411097
100,500,8,17787775
100,500,16,15979599
100,600,1,114398993
100,600,2,64096530
100,600,4,33288968
100,600,8,21382195
100,600,16,18151746
100,700,1,130261734
100,700,2,77256590
100,700,4,39727373
100,700,8,23119447
100,700,16,20705197
100,800,1,150692367
100,800,2,80260756
100,800,4,39849532
100,800,8,24463794
100,800,16,21726529
100,900,1,170526422
100,900,2,93050823
100,900,4,46168904
100,900,8,29410266
100,900,16,27001255
100,1000,1,188314629
100,1000,2,105922202
100,1000,4,50733010
100,1000,8,29777784
100,1000,16,25936051
200,100,1,41699365
200,100,2,21681595
200,100,4,13186590
200,100,8,8931854
200,100,16,7362766
200,200,1,81458758
200,200,2,43307726
200,200,4,24006228
200,200,8,14766087
200,200,16,12503611
200,300,1,122582736
200,300,2,66528433
200,300,4,39063730
200,300,8,21668080
200,300,16,18197943
200,400,1,163532068
200,400,2,89352909
200,400,4,46965124
200,400,8,28357755
200,400,16,22863378
200,500,1,197464651
200,500,2,103967883
200,500,4,60889435
200,500,8,35527489
200,500,16,30091451
200,600,1,252503982
200,600,2,126336545
200,600,4,79662195
200,600,8,41349219
200,600,16,38085098
200,700,1,321953245
200,700,2,151179769
200,700,4,86754383
200,700,8,50756743
200,700,16,44280929
200,800,1,336793741
200,800,2,192631601
200,800,4,93807509
200,800,8,58500814
200,800,16,53019891
200,900,1,366199128
200,900,2,184536915
200,900,4,111381975
200,900,8,66245774
200,900,16,54193378
200,1000,1,430653117
200,1000,2,221056041
200,1000,4,112960300
200,1000,8,68086661
200,1000,16,58933714
300,100,1,65907621
300,100,2,34543186
300,100,4,18780563
300,100,8,13461404
300,100,16,10790364
300,200,1,130184139
300,200,2,70380436
300,200,4,36190070
300,200,8,22452679
300,200,16,19282553
300,300,1,195793642
300,300,2,107684691
300,300,4,65851275
300,300,8,38024504
300,300,16,30885488
300,400,1,271206921
300,400,2,128748461
300,400,4,73693509
300,400,8,48304212
300,400,16,38398535
300,500,1,315833526
300,500,2,166668460
300,500,4,90973734
300,500,8,59282987
300,500,16,48569759
300,600,1,370369145
300,600,2,197638135
300,600,4,103485309
300,600,8,66494641
300,600,16,54233884
300,700,1,425285227
300,700,2,241878017
300,700,4,126178689
300,700,8,74311105
300,700,16,61943720
300,800,1,512330856
300,800,2,258256442
300,800,4,132497730
300,800,8,90320430
300,800,16,69751699
300,900,1,565581328
300,900,2,299920792
300,900,4,161220850
300,900,8,94873154
300,900,16,80454428
300,1000,1,636910982
300,1000,2,334363401
300,1000,4,176800340
300,1000,8,101161999
300,1000,16,91331723
400,100,1,85529109
400,100,2,59701311
400,100,4,27910187
400,100,8,15557649
400,100,16,13146144
400,200,1,178670471
400,200,2,85729294
400,200,4,45807677
400,200,8,28620697
400,200,16,25455070
400,300,1,249966832
400,300,2,141209682
400,300,4,69305413
400,300,8,46493922
400,300,16,37800586
400,400,1,330821459
400,400,2,199978287
400,400,4,98115876
400,400,8,60817752
400,400,16,53010223
400,500,1,412379403
400,500,2,241400483
400,500,4,111585997
400,500,8,77741460
400,500,16,58479790
400,600,1,508958017
400,600,2,261539596
400,600,4,147005948
400,600,8,93517833
400,600,16,73349114
400,700,1,583876729
400,700,2,311207875
400,700,4,176900100
400,700,8,102533610
400,700,16,84797995
400,800,1,675471309
400,800,2,358335095
400,800,4,195759182
400,800,8,111103777
400,800,16,99589914
400,900,1,762786676
400,900,2,382356002
400,900,4,204195076
400,900,8,119698329
400,900,16,107817394
400,1000,1,814258652
400,1000,2,448161193
400,1000,4,240330557
400,1000,8,145105768
400,1000,16,118965378
500,100,1,107099342
500,100,2,55581429
500,100,4,35337708
500,100,8,19348393
500,100,16,16310560
500,200,1,213978899
500,200,2,115434746
500,200,4,57004199
500,200,8,39173876
500,200,16,30548615
500,300,1,315282401
500,300,2,173157389
500,300,4,93356730
500,300,8,52444629
500,300,16,47815427
500,400,1,409545047
500,400,2,237032824
500,400,4,113833319
500,400,8,75053576
500,400,16,63085797
500,500,1,549790038
500,500,2,297109052
500,500,4,152017450
500,500,8,88591461
500,500,16,77726672
500,600,1,625555043
500,600,2,335878806
500,600,4,173370019
500,600,8,108667195
500,600,16,91602234
500,700,1,745476613
500,700,2,386719052
500,700,4,205156617
500,700,8,126480396
500,700,16,106254680
500,800,1,819930729
500,800,2,460849418
500,800,4,241401615
500,800,8,152382468
500,800,16,127817395
500,900,1,990006011
500,900,2,507918388
500,900,4,266428447
500,900,8,163660496
500,900,16,131903524
500,1000,1,1111799307
500,1000,2,554534306
500,1000,4,288837437
500,1000,8,172848137
500,1000,16,145135364
600,100,1,129520795
600,100,2,68799151
600,100,4,42080733
600,100,8,23864583
600,100,16,19357231
600,200,1,255329066
600,200,2,130466226
600,200,4,73761912
600,200,8,43836340
600,200,16,37042981
600,300,1,371859155
600,300,2,203350134
600,300,4,108962211
600,300,8,68453701
600,300,16,53673714
600,400,1,508693389
600,400,2,262074094
600,400,4,137397466
600,400,8,85827865
600,400,16,73425889
600,500,1,648720589
600,500,2,332606160
600,500,4,177675221
600,500,8,110721656
600,500,16,91280358
600,600,1,760297767
600,600,2,410396441
600,600,4,226878172
600,600,8,132459572
600,600,16,106512917
600,700,1,895792618
600,700,2,490393140
600,700,4,250064947
600,700,8,142741835
600,700,16,130081532
600,800,1,1065771377
600,800,2,549157526
600,800,4,269090412
600,800,8,170232518
600,800,16,142958362
600,900,1,1167202861
600,900,2,605193421
600,900,4,357895066
600,900,8,193901442
600,900,16,163948910
600,1000,1,1293445279
600,1000,2,674650141
600,1000,4,378006577
600,1000,8,214483600
600,1000,16,175264829
700,100,1,147868994
700,100,2,84398902
700,100,4,42009459
700,100,8,29501753
700,100,16,24458140
700,200,1,292566714
700,200,2,150992519
700,200,4,79372032
700,200,8,53136052
700,200,16,45351895
700,300,1,437158534
700,300,2,223677802
700,300,4,126078129
700,300,8,76393500
700,300,16,63599025
700,400,1,592380260
700,400,2,330934520
700,400,4,166798508
700,400,8,106204716
700,400,16,89051629
700,500,1,731332925
700,500,2,448377831
700,500,4,213914087
700,500,8,122690907
700,500,16,106237137
700,600,1,898772321
700,600,2,478459206
700,600,4,246024735
700,600,8,149086779
700,600,16,127614704
700,700,1,1131173238
700,700,2,588325621
700,700,4,297745902
700,700,8,183931117
700,700,16,154292656
700,800,1,1260815963
700,800,2,664314058
700,800,4,344462408
700,800,8,198356275
700,800,16,165680442
700,900,1,1288182654
700,900,2,728319488
700,900,4,380801082
700,900,8,220253210
700,900,16,190059283
700,1000,1,1541140351
700,1000,2,829394980
700,1000,4,430225471
700,1000,8,250722306
700,1000,16,211635925
800,100,1,179160018
800,100,2,88402356
800,100,4,48125592
800,100,8,31074817
800,100,16,27833801
800,200,1,336715332
800,200,2,171870785
800,200,4,92826500
800,200,8,57680373
800,200,16,51080528
800,300,1,533757652
800,300,2,293070012
800,300,4,138990146
800,300,8,85908066
800,300,16,75036573
800,400,1,696986525
800,400,2,354149769
800,400,4,188939614
800,400,8,113386918
800,400,16,97084012
800,500,1,905272579
800,500,2,461340534
800,500,4,236048890
800,500,8,136639607
800,500,16,122358110
800,600,1,1090500098
800,600,2,576162996
800,600,4,288157316
800,600,8,180766545
800,600,16,147389250
800,700,1,1235605185
800,700,2,672189375
800,700,4,337658850
800,700,8,204433154
800,700,16,170142719
800,800,1,1439508651
800,800,2,776499918
800,800,4,399822459
800,800,8,222644124
800,800,16,197223598
800,900,1,1538587065
800,900,2,843103555
800,900,4,439715204
800,900,8,259240272
800,900,16,216271712
800,1000,1,1681085664
800,1000,2,959843916
800,1000,4,502606347
800,1000,8,272799500
800,1000,16,237738249
900,100,1,193597293
900,100,2,104788484
900,100,4,54278242
900,100,8,36300143
900,100,16,27686973
900,200,1,396814442
900,200,2,225826237
900,200,4,116687712
900,200,8,68505192
900,200,16,65675470
900,300,1,557814912
900,300,2,319142122
900,300,4,167336142
900,300,8,100128461
900,300,16,84569395
900,400,1,772117324
900,400,2,411713121
900,400,4,219004734
900,400,8,125317533
900,400,16,109716588
900,500,1,973720800
900,500,2,530379560
900,500,4,276988851
900,500,8,153872893
900,500,16,135489364
900,600,1,1178723365
900,600,2,612180016
900,600,4,326338648
900,600,8,200206428
900,600,16,172095561
900,700,1,1345022754
900,700,2,746610717
900,700,4,354203233
900,700,8,226347684
900,700,16,191521713
900,800,1,1538336666
900,800,2,796254295
900,800,4,436404941
900,800,8,260518838
900,800,16,214474665
900,900,1,1725619245
900,900,2,930570220
900,900,4,506203968
900,900,8,288042244
900,900,16,243780922
900,1000,1,1989748418
900,1000,2,1083509293
900,1000,4,547847594
900,1000,8,327297625
900,1000,16,266878685
1000,100,1,240892801
1000,100,2,118884588
1000,100,4,66657239
1000,100,8,37723340
1000,100,16,32144516
1000,200,1,423754095
1000,200,2,237121082
1000,200,4,121317488
1000,200,8,77076804
1000,200,16,61303217
1000,300,1,639717820
1000,300,2,333634800
1000,300,4,178192626
1000,300,8,114786809
1000,300,16,94540350
1000,400,1,867096225
1000,400,2,440566950
1000,400,4,247707370
1000,400,8,152023418
1000,400,16,125177430
1000,500,1,1110640133
1000,500,2,586191687
1000,500,4,315127389
1000,500,8,176123970
1000,500,16,147726576
1000,600,1,1295795617
1000,600,2,707865142
1000,600,4,345131303
1000,600,8,215198191
1000,600,16,176620099
1000,700,1,1517845588
1000,700,2,841110460
1000,700,4,433531457
1000,700,8,255921843
1000,700,16,214428078
1000,800,1,1745849756
1000,800,2,892043314
1000,800,4,481482462
1000,800,8,299479095
1000,800,16,237937542
1000,900,1,2038882341
1000,900,2,1038682833
1000,900,4,542161439
1000,900,8,328393689
1000,900,16,267237417
1000,1000,1,2207944447
1000,1000,2,1137471814
1000,1000,4,609670154
1000,1000,8,364175480
1000,1000,16,295957847
1000,1000,1,2119664458
1000,1000,2,1207690426
1000,1000,4,586284661
1000,1000,8,353407162
1000,1000,16,295463441
1000,2000,1,4367448551
1000,2000,2,2246849897
1000,2000,4,1182146339
1000,2000,8,706674736
1000,2000,16,584490079
1000,3000,1,6582954152
1000,3000,2,3420464661
1000,3000,4,1863491329
1000,3000,8,1055407874
1000,3000,16,871803750
1000,4000,1,8771812210
1000,4000,2,4652289253
1000,4000,4,2482069451
1000,4000,8,1392796842
1000,4000,16,1174460638
1000,5000,1,10956018078
1000,5000,2,5863190940
1000,5000,4,3068242561
1000,5000,8,1748318109
1000,5000,16,1456473895
1000,6000,1,12932541673
1000,6000,2,7092089752
1000,6000,4,3618776649
1000,6000,8,2116144233
1000,6000,16,1758052426
1000,7000,1,15153532425
1000,7000,2,8230795561
1000,7000,4,4259299329
1000,7000,8,2521899906
1000,7000,16,2080030634
1000,8000,1,17583502616
1000,8000,2,9218756480
1000,8000,4,4861386133
1000,8000,8,2783116049
1000,8000,16,2326841983
1000,9000,1,19466868487
1000,9000,2,10495370867
1000,9000,4,5399718891
1000,9000,8,3124380390
1000,9000,16,2629272905
1000,10000,1,21790826890
1000,10000,2,11721358070
1000,10000,4,6114734198
1000,10000,8,3491944817
1000,10000,16,2935179983
2000,1000,1,4384472836
2000,1000,2,2326987448
2000,1000,4,1246898724
2000,1000,8,703042179
2000,1000,16,640965469
2000,2000,1,8809958711
2000,2000,2,4677212182
2000,2000,4,2395277179
2000,2000,8,1412816333
2000,2000,16,1216389778
2000,3000,1,13130840764
2000,3000,2,6936587003
2000,3000,4,3682550354
2000,3000,8,2130045091
2000,3000,16,1770123954
2000,4000,1,17557644536
2000,4000,2,9372334747
2000,4000,4,4984748269
2000,4000,8,2867645296
2000,4000,16,2366849087
2000,5000,1,21992434909
2000,5000,2,11647169017
2000,5000,4,6088220237
2000,5000,8,3569468721
2000,5000,16,2975536410
2000,6000,1,26789393188
2000,6000,2,13998540483
2000,6000,4,7288380133
2000,6000,8,4230755318
2000,6000,16,3495956170
2000,7000,1,30843465105
2000,7000,2,16325453755
2000,7000,4,8665305542
2000,7000,8,4912356513
2000,7000,16,4142749107
2000,8000,1,35206772102
2000,8000,2,18561966523
2000,8000,4,9766277587
2000,8000,8,5653887090
2000,8000,16,4717556084
2000,9000,1,39950018466
2000,9000,2,21625369012
2000,9000,4,11097953410
2000,9000,8,6503759726
2000,9000,16,5203070552
2000,10000,1,43925737403
2000,10000,2,23760901061
2000,10000,4,12292690209
2000,10000,8,7056498562
2000,10000,16,5913808389
3000,1000,1,6584716860
3000,1000,2,3603553616
3000,1000,4,1859147920
3000,1000,8,1081370818
3000,1000,16,926262881
3000,2000,1,13254821724
3000,2000,2,7105308419
3000,2000,4,3709591881
3000,2000,8,2126484121
3000,2000,16,1829162314
3000,3000,1,19653409124
3000,3000,2,10540031756
3000,3000,4,5522217009
3000,3000,8,3221402526
3000,3000,16,2658143465
3000,4000,1,26540413076
3000,4000,2,14303244895
3000,4000,4,7376418124
3000,4000,8,4309188474
3000,4000,16,3572606380
3000,5000,1,33166638952
3000,5000,2,17615949942
3000,5000,4,9150032353
3000,5000,8,5268090633
3000,5000,16,4428782256
3000,6000,1,39474161759
3000,6000,2,21302370050
3000,6000,4,11019304645
3000,6000,8,6446006826
3000,6000,16,5290664890
3000,7000,1,45846676657
3000,7000,2,24906688836
3000,7000,4,12894751321
3000,7000,8,7401347065
3000,7000,16,6234268596
3000,8000,1,52491407508
3000,8000,2,27912118338
3000,8000,4,14656861323
3000,8000,8,8496233336
3000,8000,16,7070571695
3000,9000,1,59706487487
3000,9000,2,31585549924
3000,9000,4,16453346091
3000,9000,8,9475158236
3000,9000,16,7967735244
3000,10000,1,65916812733
3000,10000,2,35847426752
3000,10000,4,18265146246
3000,10000,8,10711169849
3000,10000,16,8886504990
4000,1000,1,8813398283
4000,1000,2,4871647558
4000,1000,4,2503557576
4000,1000,8,1419840850
4000,1000,16,1189446694
4000,2000,1,17580120760
4000,2000,2,9422710238
4000,2000,4,4943946161
4000,2000,8,2802589439
4000,2000,16,2368557266
4000,3000,1,26266602025
4000,3000,2,14166476120
4000,3000,4,7400957614
4000,3000,8,4194794060
4000,3000,16,3569506949
4000,4000,1,35321365305
4000,4000,2,18708909224
4000,4000,4,9874467783
4000,4000,8,5639824628
4000,4000,16,4741896240
4000,5000,1,43718300356
4000,5000,2,22971016617
4000,5000,4,12176079897
4000,5000,8,7081422827
4000,5000,16,5883200450
4000,6000,1,52858115859
4000,6000,2,28803826965
4000,6000,4,14855923357
4000,6000,8,8437101780
4000,6000,16,6993066877
4000,7000,1,61800349422
4000,7000,2,32787734431
4000,7000,4,16952235925
4000,7000,8,9857730527
4000,7000,16,8263569315
4000,8000,1,70295598602
4000,8000,2,37289331527
4000,8000,4,19552058696
4000,8000,8,11480054683
4000,8000,16,9277471085
4000,9000,1,79182668603
4000,9000,2,42106520431
4000,9000,4,21888104978
4000,9000,8,12679120777
4000,9000,16,10626125431
4000,10000,1,88573012293
4000,10000,2,46333278689
4000,10000,4,24321670738
4000,10000,8,14108771611
4000,10000,16,11823444999
5000,1000,1,11086708355
5000,1000,2,6089051446
5000,1000,4,3111865555
5000,1000,8,1782960238
5000,1000,16,1500762950
5000,2000,1,22077380919
5000,2000,2,11811465226
5000,2000,4,6150570524
5000,2000,8,3523020412
5000,2000,16,2907663797
5000,3000,1,33147411283
5000,3000,2,17790683285
5000,3000,4,9134685610
5000,3000,8,5292542325
5000,3000,16,4444318136
5000,4000,1,44089189720
5000,4000,2,23901999453
5000,4000,4,12211369446
5000,4000,8,6999297284
5000,4000,16,5921494047
5000,5000,1,55146656068
5000,5000,2,29848450663
5000,5000,4,15313161158
5000,5000,8,8833341649
5000,5000,16,7364555407
5000,6000,1,65800893881
5000,6000,2,35001765589
5000,6000,4,18527257881
5000,6000,8,10799521324
5000,6000,16,8888970518
5000,7000,1,76985000878
5000,7000,2,41988323879
5000,7000,4,21238644169
5000,7000,8,12567024622
5000,7000,16,10418614370
5000,8000,1,89317035477
5000,8000,2,46746033738
5000,8000,4,24542748628
5000,8000,8,14035907210
5000,8000,16,11798760685
5000,9000,1,99104004218
5000,9000,2,52608023728
5000,9000,4,27574664227
5000,9000,8,15871864304
5000,9000,16,13313268327
5000,10000,1,109857169639
5000,10000,2,58194378834
5000,10000,4,30461870756
5000,10000,8,17627211882
5000,10000,16,14821535258
6000,1000,1,13263619394
6000,1000,2,7292651692
6000,1000,4,3734437561
6000,1000,8,2182600090
6000,1000,16,1789864625
6000,2000,1,26688455195
6000,2000,2,14093628434
6000,2000,4,7350895852
6000,2000,8,4212934173
6000,2000,16,3592369923
6000,3000,1,39309573628
6000,3000,2,21528444457
6000,3000,4,11065783162
6000,3000,8,6381017579
6000,3000,16,5318970538
6000,4000,1,52526978557
6000,4000,2,28719059771
6000,4000,4,14728143307
6000,4000,8,8608788129
6000,4000,16,7104850505
6000,5000,1,66029940150
6000,5000,2,35038477648
6000,5000,4,18501848648
6000,5000,8,10557523801
6000,5000,16,8843929944
6000,6000,1,79618309180
6000,6000,2,42018270371
6000,6000,4,22107295845
6000,6000,8,12820245344
6000,6000,16,10695097159
6000,7000,1,92470495485
6000,7000,2,49150245557
6000,7000,4,25554480021
6000,7000,8,14779466981
6000,7000,16,12470105344
6000,8000,1,105108829088
6000,8000,2,57266550078
6000,8000,4,29208006888
6000,8000,8,17270764164
6000,8000,16,14242970036
6000,9000,1,119027119309
6000,9000,2,65022703653
6000,9000,4,33043891100
6000,9000,8,18979770548
6000,9000,16,16026593249
6000,10000,1,132854720012
